"Guid","AccountId","AssistantName","AssistantPhone","Birthdate","Department","Description","Email","EmailBouncedReason","Fax","FirstName","HomePhone","Jigsaw","LastName","LeadSource","MailingCity","MailingCountry","MailingGeocodeAccuracy","MailingLatitude","MailingLongitude","MailingPostalCode","MailingState","MailingStreet","MobilePhone","OtherCity","OtherCountry","OtherGeocodeAccuracy","OtherLatitude","OtherLongitude","OtherPhone","OtherPostalCode","OtherState","OtherStreet","Phone","ReportsToId","Salutation","Title","ccrz__CompanyName__c","ccrz__CompanyType__c","ccrz__DataId__c","ccrz__IsPortalUser__c","ccrz__SelfRegistered__c"
0ddbc459-73aa-4b51-b728-1b4646bcde09,3ad1ed59-06ec-429d-94ab-62e5e0e8111f,"#N/A","#N/A",1971-11-28,"#N/A",Tim Wentworth is responsible for all aspects of the company’s strategic direction and core business. Tim was named President in 2014 and Chief Executive Officer in 2016. Tim joined Express Scripts when the company merged with Medco in April 2012.,jmanningcongagdo+519@gmail.com.invalid,"#N/A","#N/A",Cal,"#N/A","#N/A",Gael,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(147) 717-0891,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
0e091967-f15f-4b03-ac2e-c31640cf5f5a,db6a1111-42de-4060-87c8-881b65ef256d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+245@gmail.com.invalid,"#N/A","#N/A",Robina,"#N/A","#N/A",Andrej,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(484)576-8706,"#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
0ed40392-b945-4996-8908-ced37b115f71,aea5a4ed-5196-48a3-b4d6-93e2a8505c3a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+251@gmail.com.invalid,"#N/A","#N/A",Ruthe,"#N/A","#N/A",Giffard,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(276)956-8748,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
0ed45c82-f02d-4704-947c-76e92e487b9b,1f8bbab1-7ffa-45f2-9d74-c82857af32fc,"#N/A","#N/A","#N/A","#N/A","George R. Oliver is chairman and CEO of Johnson Controls. Prior to becoming CEO on Sept. 1, 2017, he served as president and chief operating officer with responsibility for the company’s operating businesses and leading the integration of Johnson Controls and Tyco following their September 2016 merger.",jmanningcongagdo+732@gmail.com.invalid,"#N/A","#N/A",Marge,"#N/A","#N/A",Demott,"#N/A",Kansas City,USA,"#N/A","#N/A","#N/A",64129,MO,1 Arrowhead Drive,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(722) 632-6201,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
0f97b0ff-4bd4-47e6-9626-02f9b7925b49,790911e2-b3a9-48c3-b31c-393bf92e323c,"#N/A","#N/A","#N/A","#N/A","Jorge L. Figueredo is Executive Vice President of Human Resources of McKesson Corporation. The responsibilities of this position include talent acquisition, training and organizational development, compensation and benefits, diversity, community relations, and corporate communications and branding.",jmanningcongagdo+339@gmail.com.invalid,"#N/A","#N/A",Dottie,"#N/A","#N/A",Adrien,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(290) 294-7654,"#N/A","#N/A","EVP, Human Resources",Prodly,"#N/A","#N/A",false,false
0ffba756-b0e2-4ee8-a8ea-619af0e4bf15,d99417b6-f524-4870-8bc3-47c0ee2c6eff,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+477@gmail.com.invalid,"#N/A","#N/A",Elbertine,"#N/A","#N/A",Earlie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
109c47d0-f910-4154-9b64-7bea7d2892b9,a9160ca8-d09c-4220-96cb-50b2ff4e51d6,"#N/A","#N/A","#N/A","#N/A","Thomas C. Zielinski serves as executive vice president and general counsel for Anthem, Inc. In addition to being a member of the company’s executive leadership team, he oversees all legal, regulatory, compliance and acquisition matters involving Anthem and its subsidiary companies. Mr. Zielinski also advises Anthem’s Board of Directors and its Committees on corporate governance best practices and policies.",jmanningcongagdo+402@gmail.com.invalid,"#N/A","#N/A",Andeee,"#N/A","#N/A",Dillie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(809) 251-5771,"#N/A","#N/A",EVP & General Counsel,Prodly,"#N/A","#N/A",false,false
11234121-6ec5-4eaf-b2d5-afb778fdcad2,86a5baed-fe3d-4d85-9bea-46cd3c2a6e04,"#N/A","#N/A","#N/A","#N/A","R. Hewitt Pate, 55, is vice president and general counsel for Chevron Corporation, a position he has held since 2009. As Chevron's chief legal officer, Pate directs the company’s worldwide legal affairs and serves on the company’s Executive Committee.",jmanningcongagdo+376@gmail.com.invalid,"#N/A","#N/A",Ludovika,"#N/A","#N/A",Madison,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(107) 453-3705,"#N/A","#N/A",VP and General Counsel,Prodly,"#N/A","#N/A",false,false
128f99a2-0180-4cd4-8aeb-b2ffdc7c3f19,5727a0d7-e0da-4545-bb99-d01459f12a54,"#N/A","#N/A","#N/A","#N/A","Mike Triplett was named President, U.S. Markets in February 2017. In this role, he is responsible for leading U.S. market strategy and business growth, building strong local partnerships that result in customer, client, provider and broker satisfaction, access to personalized, affordable health care, and improved total medical costs. Triplett also leads Cigna's specialty product distribution team and has responsibility for Cigna‘s Government and Education, Taft-Hartley and Payer Solutions areas of business along with enterprise Sales Effectiveness.",jmanningcongagdo+188@gmail.com.invalid,"#N/A","#N/A",Belinda,"#N/A","#N/A",Nester,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(967) 355-5666,"#N/A","#N/A","President, US Markets",Prodly,"#N/A","#N/A",false,false
12a84768-0cf9-4998-9bda-b00be12e78e6,2b2e4eef-97ea-4d16-95b0-0b5daed11cdc,"#N/A","#N/A",1974-11-28,"#N/A","Mark T. Bertolini is Chairman and Chief Executive Officer of Aetna, a Fortune 50 diversified health care benefits company with over $60 billion in 2015 revenue. Aetna serves an estimated 46.5 million people with information and resources to help them make better informed decisions about their health care and has operations in North America, Asia, Europe and the Middle East. Mr. Bertolini assumed the role of CEO on November 29, 2010 and of Chairman on April 8, 2011.",jmanningcongagdo+451@gmail.com.invalid,"#N/A","#N/A",Odelle,"#N/A","#N/A",Field,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(269) 958-7479,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
136abdc6-b1a6-4a0a-a0a4-13eea31481ce,750734f6-cd28-4a15-9f84-0c4d14d92c4c,"#N/A",(03) 6648 8765,"#N/A",Sales,"#N/A",jmanningcongagdo+691@gmail.com.invalid,"#N/A",(03) 6648 8765,Renell,"#N/A","#N/A",Gran,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,45 Spring Street,0420 223 112,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,45 Spring Street,(03) 6648 8765,"#N/A","#N/A",Account Executive,Prodly,"#N/A","#N/A",false,false
1382d06b-1920-46f9-bd1a-8983f66b04c5,5f7657cc-67e8-4e31-aebb-7184f78c9063,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+416@gmail.com.invalid,"#N/A","#N/A",Libby,"#N/A","#N/A",Loydie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(247) 387-5114,"#N/A","#N/A","EVP, General Counsel",Prodly,"#N/A","#N/A",false,false
138d762e-1bb4-4867-a885-b8a5b06f7ec3,0213b072-c268-4887-bb10-32a2ab04b9da,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+355@gmail.com.invalid,"#N/A","#N/A",Birgit,"#N/A","#N/A",Mahmoud,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(319)461-4464,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
149162c2-0ab8-43f5-9f83-f55978bc9550,a69fa085-5e65-4a9a-b02f-8937ef374de8,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+237@gmail.com.invalid,"#N/A","#N/A",Leilah,"#N/A","#N/A",Stanislaw,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(300) 494-6134,"#N/A","#N/A","EVP, Global Business Lines",Prodly,"#N/A","#N/A",false,false
151f8c50-04cb-4a94-990d-da232573a4ae,88c49b66-4b3d-460f-b5c9-4f036aaff47b,"#N/A",(03) 6638 7322,"#N/A",CEO,"#N/A",jmanningcongagdo+788@gmail.com.invalid,"#N/A",(03) 6638 7322,Rebekkah,"#N/A","#N/A",Zacharias,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3004,VIC,348 St Kilda Road,0415 580 870,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3004,VIC,348 St Kilda Road,(03) 6638 7322,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
16250c87-76a2-461f-ae56-a949124bc83a,f6b765fb-c449-416a-aa71-886da6094d24,"#N/A","#N/A","#N/A","#N/A","Chris Wheat is the Director of Business Research for the JPMorgan Chase Institute. Prior to joining JPMCI, he served as the Director of Analytics at a financial technology startup, where he led the development of advanced analytics algorithms. He previously was an Assistant Professor at the MIT Sloan School of Management and at the Center for Urban Entrepreneurship and Economic Development at Rutgers Business School.",jmanningcongagdo+723@gmail.com.invalid,"#N/A","#N/A",Amalee,"#N/A","#N/A",Codi,"#N/A",Green Bay,USA,"#N/A","#N/A","#N/A",54304,WI,1265 Lombardi Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(929) 722-8396,"#N/A","#N/A",Director of Business Research,Prodly,"#N/A","#N/A",false,false
162d33b3-5170-495b-a324-5c51fac6cfc2,5cdb5836-74ae-4318-80cd-d3148d89eeed,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+304@gmail.com.invalid,"#N/A","#N/A",Agnes,"#N/A","#N/A",Elmore,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0109,"#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
169f9340-caf6-4b4f-850b-a5034d279866,a13f4707-66e6-4a6f-bd28-65a995dd3e2b,"#N/A","#N/A","#N/A","#N/A","#N/A",info@salesforce.com.invalid,"#N/A","#N/A",Lynde,"#N/A","#N/A",Minor,"#N/A",Toronto,Canada,"#N/A","#N/A","#N/A",L4B 1Y3,Ontario,150 Chestnut Street,"#N/A",Toronto,Canada,"#N/A","#N/A","#N/A","#N/A",L4B 1Y3,Ontario,150 Chestnut Street,(415) 555-1212,"#N/A","#N/A",President,"#N/A","#N/A","#N/A",false,false
16e392b2-ce9f-469d-a37e-cffff4c1ab3e,767075b5-9fd0-430b-b2c5-15f40852582f,"#N/A","#N/A","#N/A","#N/A","Mr. John A. Attaway, Jr., has been the General Counsel and Secretary of Publix Super Markets Inc. since January 1, 2005 and Senior Vice President since January 1, 2005. Mr. Attaway served as a Corporate Counsel of Publix Super Markets Inc. until May 2000.",jmanningcongagdo+84@gmail.com.invalid,"#N/A","#N/A",Karmen,"#N/A","#N/A",Keith,"#N/A",Bronx,USA,"#N/A","#N/A","#N/A",10451,NY,1 East 161st Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(658) 113-2312,"#N/A","#N/A","SVP, General Counsel & Secretary",Prodly,"#N/A","#N/A",false,false
17797688-0b52-4b30-9133-f71d9e6163ea,0213b072-c268-4887-bb10-32a2ab04b9da,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+133@gmail.com.invalid,"#N/A","#N/A",Kellina,"#N/A","#N/A",Siegfried,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94107,CA,24 Willie Mays Plaza,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(502) 259-4392,"#N/A","#N/A",Chief Human Resources Officer,Prodly,"#N/A","#N/A",false,false
17d32366-c0ab-42de-94dd-60febc4d2be9,bd7aff28-8cb6-400f-89ef-20a245f7806b,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+328@gmail.com.invalid,"#N/A","#N/A",Kristin,"#N/A","#N/A",Andras,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(321) 342-7063,"#N/A","#N/A",Chief Legal Officer,Prodly,"#N/A","#N/A",false,false
18e2599e-a9f6-4146-a000-e1cf7f639bdd,9b90a7db-b9d6-4db4-a10b-b65b99354f15,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+413@gmail.com.invalid,"#N/A","#N/A",Cary,"#N/A","#N/A",Frans,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(741) 456-5110,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
193f278e-405a-4ac0-9627-ded1c488f138,d0482442-b495-40a5-8ddc-77f1f695d94f,"#N/A",(03) 6509 6659,"#N/A",Operations,"#N/A",jmanningcongagdo+5@gmail.com.invalid,"#N/A",(03) 6509 6659,Lyndel,"#N/A","#N/A",Eziechiele,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,0422 284 793,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,(03) 6509 6659,"#N/A","#N/A","VP, Facilities",Prodly,"#N/A","#N/A",false,false
19628f02-06a5-4b65-ab57-8864cbaf5c20,095d5341-f4bb-436e-8119-58e03d382c41,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+390@gmail.com.invalid,"#N/A","#N/A",Erin,"#N/A","#N/A",Raviv,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(293) 243-6884,"#N/A","#N/A",Chief Executive Officer,Prodly,"#N/A","#N/A",false,false
199743e1-faa6-4b6b-a728-63391cafd59d,8bc52755-a508-4930-82eb-496bf3c8c324,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+167@gmail.com.invalid,"#N/A","#N/A",Mead,"#N/A","#N/A",Hiram,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",89 0017 4455,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
19aaecd2-3470-4fa4-8111-3ca33763f2d9,8bc52755-a508-4930-82eb-496bf3c8c324,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+633@gmail.com.invalid,"#N/A","#N/A",Corabelle,"#N/A","#N/A",Jethro,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A","Vice President, IT",Prodly,"#N/A","#N/A",false,false
1a04694f-5a88-4018-88c8-2d336ebc735b,d9eb05f5-52de-4ace-bfd9-e1481b33a691,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+751@gmail.com.invalid,"#N/A","#N/A",Tildi,"#N/A","#N/A",Garrick,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4014,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
1a071b45-6b11-4b15-9029-13acc604d315,8988155c-2f4b-4674-b884-b4afcb96d5f4,"#N/A",(07) 7438 7293,"#N/A",Marketing,"#N/A",jmanningcongagdo+837@gmail.com.invalid,"#N/A",(07) 7438 7293,Kirsten,"#N/A","#N/A",Orion,"#N/A",Fairfield,Australia,"#N/A","#N/A","#N/A",4103,QLD,40 Archibald St,0410 186 833,Fairfield,Australia,"#N/A","#N/A","#N/A","#N/A",4103,QLD,40 Archibald St,(07) 7438 7293,"#N/A","#N/A",Marketing Manager,Prodly,"#N/A","#N/A",false,false
1a26c640-25f0-4cee-8d45-20bbc8c9f8c3,695dff1f-f27b-44f3-81b2-d207fa0a94fa,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+679@gmail.com.invalid,"#N/A","#N/A",Goldie,"#N/A","#N/A",Bartholemy,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",46202,IN,71 Miller Hill,"#N/A",Indianapolis,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
1a7b4773-8e21-4198-bfcc-53ac20e273aa,473469d0-19af-43bf-b115-bccd50ebcf37,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+701@gmail.com.invalid,"#N/A","#N/A",Holli,"#N/A","#N/A",Hymie,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3992,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
1aa19278-e0a4-4c18-8b4f-fb536fff6274,f328eed1-5796-4253-ba54-c8fa78735fb4,"#N/A","#N/A","#N/A","#N/A","Gil leads the team responsible for safe, reliable operations across the globe, including more than 70,000 employees in Airport Customer Service; Cargo; Corporate Safety, Security and Compliance; Delta Connection; Delta Global Services; Delta Private Jets; Flight Operations; In-Flight Service; Information Technology; Operations Analysis and Performance; Operations and Customer Center; Supply Chain Management; and Technical Operations.",jmanningcongagdo+36@gmail.com.invalid,"#N/A","#N/A",Terri,"#N/A","#N/A",Martie,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80205,CO,2001 Blake Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(732) 602-5207,"#N/A","#N/A",SEVP and COO,Prodly,"#N/A","#N/A",false,false
1c80694c-2f14-49ea-aba4-e0d0d09e7dad,51dfb2db-9997-44b6-889c-6d0ed84cd2e8,"#N/A","#N/A","#N/A","#N/A","Dion Weisler is the President and CEO of HP Inc., a global leader in innovative personal computing devices, printers, 3D printing, and related services and solutions. A Fortune 100 company with operations in more than 170 countries, HP Inc. is focused on creating technology that makes life better for everyone, everywhere, while championing diversity, sustainability, and corporate responsibility in every community where it does business.",jmanningcongagdo+589@gmail.com.invalid,"#N/A","#N/A",Billi,"#N/A","#N/A",Christian,"#N/A",Cleveland,USA,"#N/A","#N/A","#N/A",44114,OH,100 Alfred Lerner Way,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(189) 239-7731,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
1ca84065-2570-4fa9-8a31-6365ef771a82,1e2a3ccd-ef9c-423b-9652-31254635b686,"#N/A","#N/A","#N/A","#N/A","Mary K. W. Jones is Senior Vice President and General Counsel, Deere & Company, a position she has held since January 2013. Jones is the company's Chief Legal Officer and has executive management responsibility for the Law and Patent departments and Deere & Company's Center for Global Business Conduct.",jmanningcongagdo+39@gmail.com.invalid,"#N/A","#N/A",Gipsy,"#N/A","#N/A",Georas,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80205,CO,2001 Blake Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(392) 999-8377,"#N/A","#N/A",SVP and General Counsel,Prodly,"#N/A","#N/A",false,false
1d129b67-3712-4653-b05f-07301c4bb5a5,078ba77b-32d1-4d81-bb89-2f15a4d65848,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+351@gmail.com.invalid,"#N/A","#N/A",Milena,"#N/A","#N/A",Robinet,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0116,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
1da1573d-891c-42f7-af5c-8097f0c1bf56,3126b25c-10d5-4916-ba2e-b51e27254b15,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+557@gmail.com.invalid,"#N/A","#N/A",Penelopa,"#N/A","#N/A",Chariot,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(051) 212-3456,"#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
1e79ddb1-f492-414c-a78e-549ac175bc66,5fc8553f-5340-4afa-9995-cc5c256a1447,"#N/A",(03) 8723 6711,"#N/A",Finance,"#N/A",jmanningcongagdo+733@gmail.com.invalid,"#N/A",(03) 8723 6711,Carena,"#N/A","#N/A",Case,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,350 Collins Street,0417 880 391,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,350 Collins Street,(03) 8723 6711,"#N/A","#N/A",Director-Accounting,Prodly,"#N/A","#N/A",false,false
1e9a117d-ead7-4cf7-9f41-9caa05a821d5,e04f4ccc-84f5-4bd2-ab5a-c36b3df95fb3,"#N/A",(03) 7027 6706,"#N/A",Marketing,"#N/A",jmanningcongagdo+14@gmail.com.invalid,"#N/A",(03) 7027 6706,Latashia,"#N/A","#N/A",Cob,"#N/A",Bacchus Marsh,Australia,"#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,0411 887 293,Bacchus Marsh,Australia,"#N/A","#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,(03) 7027 6706,"#N/A","#N/A",Product Marketing Manager,Prodly,"#N/A","#N/A",false,false
1eeec59f-6ca0-4e1e-b0a6-f83f3176f614,6f9aeece-ba0d-45b9-afd8-9edbc95a49e7,"#N/A","#N/A","#N/A","#N/A","As CEO – AT&T International, Lee leads the strategy, marketing, and operations of providing mobile services to more than 13 million consumers and businesses in Mexico and pay-TV services to more than 13 million subscribers across 11 countries and territories in Latin America and the Caribbean.",jmanningcongagdo+537@gmail.com.invalid,"#N/A","#N/A",Dion,"#N/A","#N/A",Sam,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(803) 709-7634,"#N/A","#N/A",CEO - International and Global Marketing Officer,Prodly,"#N/A","#N/A",false,false
1f1e21d5-3024-4fb1-9868-484552d7dd2c,2be610c4-1622-44a9-8438-75e948020c9f,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+561@gmail.com.invalid,"#N/A","#N/A",Dulcia,"#N/A","#N/A",Raffaello,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+33 0 1 42 14 20 00,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
2024ffab-62d3-4573-a127-4b900b4d8d5e,bbb26ef1-4a92-48cb-81ec-29b3576d0b15,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+603@gmail.com.invalid,"#N/A","#N/A",Risa,"#N/A","#N/A",Ches,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",89714,NV,4 Weeping Birch Crossing,"#N/A",Carson City,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
20ed603c-f7f4-4937-9105-648e42312f23,750734f6-cd28-4a15-9f84-0c4d14d92c4c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+657@gmail.com.invalid,"#N/A","#N/A",Ardyth,"#N/A","#N/A",Kalvin,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3983,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
21b0e545-44ab-438c-a112-cffbbe840bef,d0cbe96f-9a4d-42d3-b224-fe9649d71dc9,"#N/A",(02) 8450 7706,"#N/A",Marketing,"#N/A",jmanningcongagdo+740@gmail.com.invalid,"#N/A",(02) 8450 7706,Elsie,"#N/A","#N/A",Claudell,"#N/A",Ettalong Beach,Australia,"#N/A","#N/A","#N/A",2257,NSW,356 Ocean View Rd,0412 159 411,Ettalong Beach,Australia,"#N/A","#N/A","#N/A","#N/A",2257,NSW,356 Ocean View Rd,(02) 8450 7706,"#N/A","#N/A","SVP, Marketing Strategy",Prodly,"#N/A","#N/A",false,false
222be30f-45bd-4206-a677-8cba2097efb8,2c9cf275-9109-48d9-ba27-1086b95cb748,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+844@gmail.com.invalid,"#N/A","#N/A",Desiree,"#N/A","#N/A",Duky,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4053,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
